Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-58032-80-6,172.16.0.1,58032,192.168.10.50,80,6,5/7/2017 9:59,103653912,15,3,2541,6.0,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.57215508,0.173654806,6097288.941,12900000.0,51300000.0,88.0,104000000.0,7403844.571,13900000.0,51300000.0,875.0,103000000.0,51300000.0,28200000.0,71300000.0,31400000.0,0,0,0,0,496,100,0.144712338,0.028942468,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707731.5,5242665.745,7414856.0,607.0,19200000.0,18800000.0,51300000.0,5708278.0,DoS slowloris
172.16.0.1-192.168.10.50-58034-80-6,172.16.0.1,58034,192.168.10.50,80,6,5/7/2017 9:59,105595587,16,3,2541,6.0,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.12032616,0.179931762,5866421.5,12500000.0,51300000.0,86.0,106000000.0,7039700.067,13500000.0,51300000.0,532.0,103000000.0,51300000.0,28100000.0,71200000.0,31400000.0,0,0,0,0,536,100,0.151521484,0.028410278,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4706383.5,6655221.849,9412336.0,431.0,19200000.0,18800000.0,51300000.0,5772117.0,DoS slowloris
172.16.0.1-192.168.10.50-58036-80-6,172.16.0.1,58036,192.168.10.50,80,6,5/7/2017 9:59,103665697,15,3,2541,6.0,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.56936165,0.173635065,6097982.176,12900000.0,51300000.0,82.0,104000000.0,7404685.0,13900000.0,51300000.0,418.0,103000000.0,51300000.0,28200000.0,71300000.0,31400000.0,0,0,0,0,496,100,0.144695887,0.028939177,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705668.5,5239811.862,7410775.0,562.0,19300000.0,18800000.0,51300000.0,5708232.0,DoS slowloris
172.16.0.1-192.168.10.50-58038-80-6,172.16.0.1,58038,192.168.10.50,80,6,5/7/2017 9:59,105609675,16,3,2541,6.0,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.11710859,0.179907759,5867204.167,12500000.0,51300000.0,34.0,106000000.0,7040642.733,13500000.0,51300000.0,261.0,103000000.0,51300000.0,28100000.0,71200000.0,31500000.0,0,0,0,0,536,100,0.151501271,0.028406488,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4709594.5,6659612.982,9418652.0,537.0,19200000.0,18800000.0,51300000.0,5776136.0,DoS slowloris
172.16.0.1-192.168.10.50-58042-80-6,172.16.0.1,58042,192.168.10.50,80,6,5/7/2017 9:59,103685656,15,3,2541,6.0,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.56463216,0.173601641,6099156.235,12900000.0,51300000.0,92.0,104000000.0,7406111.714,13900000.0,51300000.0,508.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,496,100,0.144668034,0.028933607,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707528.5,5242624.733,7414624.0,433.0,19300000.0,18800000.0,51300000.0,5868122.0,DoS slowloris
172.16.0.1-192.168.10.50-58040-80-6,172.16.0.1,58040,192.168.10.50,80,6,5/7/2017 9:59,3003919,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998695371,1501959.5,710170.6749,2004126.0,999793.0,3003919.0,1501959.5,710170.6749,2004126.0,999793.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.998695371,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58044-80-6,172.16.0.1,58044,192.168.10.50,80,6,5/7/2017 9:59,3003282,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998907196,1501641.0,710161.4825,2003801.0,999481.0,3003282.0,1501641.0,710161.4825,2003801.0,999481.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.998907196,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58046-80-6,172.16.0.1,58046,192.168.10.50,80,6,5/7/2017 9:59,3003263,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998913515,1501631.5,710173.5033,2003800.0,999463.0,3003263.0,1501631.5,710173.5033,2003800.0,999463.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.998913515,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58048-80-6,172.16.0.1,58048,192.168.10.50,80,6,5/7/2017 9:59,105629762,16,3,2541,6.0,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.11252238,0.179873547,5868320.111,12500000.0,51300000.0,66.0,106000000.0,7041979.733,13500000.0,51300000.0,470.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,536,100,0.151472461,0.028401086,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707654.5,6656790.212,9414716.0,593.0,19200000.0,18800000.0,51300000.0,5932174.0,DoS slowloris
172.16.0.1-192.168.10.50-58050-80-6,172.16.0.1,58050,192.168.10.50,80,6,5/7/2017 9:59,103617933,15,3,2541,6.0,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.58068721,0.173715104,6095172.529,12900000.0,51300000.0,59.0,104000000.0,7401276.714,13900000.0,51300000.0,494.0,103000000.0,51300000.0,28100000.0,71200000.0,31500000.0,0,0,0,0,496,100,0.144762587,0.028952517,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3705828.5,5239731.252,7410878.0,779.0,19200000.0,18800000.0,51300000.0,5808141.0,DoS slowloris
172.16.0.1-192.168.10.50-58052-80-6,172.16.0.1,58052,192.168.10.50,80,6,5/7/2017 9:59,105689555,16,3,2541,6.0,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.09888092,0.179771785,5871641.944,12500000.0,51300000.0,46.0,106000000.0,7045967.267,13500000.0,51300000.0,336.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,536,100,0.151386767,0.028385019,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4709748.0,6659484.996,9418715.0,781.0,19300000.0,18800000.0,51300000.0,5868341.0,DoS slowloris
172.16.0.1-192.168.10.50-58054-80-6,172.16.0.1,58054,192.168.10.50,80,6,5/7/2017 9:59,3002953,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999016635,1501476.5,710930.1076,2004180.0,998773.0,3002953.0,1501476.5,710930.1076,2004180.0,998773.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999016635,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58060-80-6,172.16.0.1,58060,192.168.10.50,80,6,5/7/2017 9:59,102625787,14,3,2541,6.0,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81832368,0.165650374,6414111.688,13200000.0,51300000.0,4.0,103000000.0,7894286.538,14300000.0,51300000.0,4.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136417955,0.029232419,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3205677.5,4532693.767,6410776.0,579.0,19200000.0,18800000.0,51300000.0,5932137.0,DoS slowloris
172.16.0.1-192.168.10.50-58062-80-6,172.16.0.1,58062,192.168.10.50,80,6,5/7/2017 9:59,3002040,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999320462,1501020.0,711287.1965,2003976.0,998064.0,3002040.0,1501020.0,711287.1965,2003976.0,998064.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999320462,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58064-80-6,172.16.0.1,58064,192.168.10.50,80,6,5/7/2017 9:59,3003804,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998733606,1501902.0,710046.9312,2003981.0,999823.0,3003804.0,1501902.0,710046.9312,2003981.0,999823.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.998733606,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58066-80-6,172.16.0.1,58066,192.168.10.50,80,6,5/7/2017 9:59,102685520,14,3,2541,6.0,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.80388666,0.165554014,6417845.0,13200000.0,51300000.0,51.0,103000000.0,7898879.769,14300000.0,51300000.0,258.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,456,100,0.1363386,0.029215414,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3207593.0,4535445.12,6414637.0,549.0,19300000.0,18800000.0,51300000.0,5868320.0,DoS slowloris
172.16.0.1-192.168.10.50-58070-80-6,172.16.0.1,58070,192.168.10.50,80,6,5/7/2017 9:59,103702420,15,3,2541,6.0,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.56066117,0.173573577,6100142.353,12900000.0,51400000.0,42.0,104000000.0,7407309.5,13900000.0,51400000.0,646.0,103000000.0,51400000.0,28000000.0,71200000.0,31600000.0,0,0,0,0,496,100,0.144644648,0.02892893,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3708095.5,5242951.416,7415422.0,769.0,19300000.0,18800000.0,51400000.0,5904103.0,DoS slowloris
172.16.0.1-192.168.10.50-58068-80-6,172.16.0.1,58068,192.168.10.50,80,6,5/7/2017 9:59,105628573,16,3,2390,6.0,239,0,149.375,118.4645517,6,0,2.0,3.464101615,22.68325636,0.179875572,5868254.056,12500000.0,51300000.0,90.0,106000000.0,7041898.533,13500000.0,51300000.0,408.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,536,100,0.151474166,0.028401406,0,239,119.8,121.5057287,14763.64211,0,0,0,1,0,0,0,0,0,126.1052632,149.375,2.0,536,0,0,0,0,0,0,16,2390,3,6,29200,0,11,32,4707011.5,6655960.069,9413486.0,537.0,19200000.0,18800000.0,51300000.0,5936189.0,DoS slowloris
172.16.0.1-192.168.10.50-58072-80-6,172.16.0.1,58072,192.168.10.50,80,6,5/7/2017 9:59,103701908,15,3,2541,6.0,231,0,169.4,105.7374106,6,0,2.0,3.464101615,24.56078243,0.173574434,6100112.235,12900000.0,51400000.0,75.0,104000000.0,7407271.071,13900000.0,51400000.0,655.0,103000000.0,51400000.0,28000000.0,71200000.0,31600000.0,0,0,0,0,496,100,0.144645362,0.028929072,0,231,134.0526316,116.8034787,13643.05263,0,0,0,1,0,0,0,0,0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3707819.0,5242575.943,7414880.0,758.0,19300000.0,18800000.0,51400000.0,5904143.0,DoS slowloris
172.16.0.1-192.168.10.50-58074-80-6,172.16.0.1,58074,192.168.10.50,80,6,5/7/2017 9:59,3002424,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999192652,1501212.0,711032.638,2003988.0,998436.0,3002424.0,1501212.0,711032.638,2003988.0,998436.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999192652,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58076-80-6,172.16.0.1,58076,192.168.10.50,80,6,5/7/2017 9:59,3002218,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999261213,1501109.0,711181.1305,2003990.0,998228.0,3002218.0,1501109.0,711181.1305,2003990.0,998228.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999261213,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58078-80-6,172.16.0.1,58078,192.168.10.50,80,6,5/7/2017 9:59,3003408,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998865289,1501704.0,710069.5586,2003799.0,999609.0,3003408.0,1501704.0,710069.5586,2003799.0,999609.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.998865289,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-58082-80-6,172.16.0.1,58082,192.168.10.50,80,6,5/7/2017 9:59,105686528,16,3,2541,6.0,231,0,158.8125,110.5828309,6,0,2.0,3.464101615,24.09957114,0.179776934,5871473.778,12500000.0,51300000.0,135.0,106000000.0,7045758.2,13500000.0,51300000.0,278.0,103000000.0,51300000.0,28000000.0,71200000.0,31500000.0,0,0,0,0,536,100,0.151391103,0.028385832,0,231,127.35,117.5733925,13823.50263,0,0,0,1,0,0,0,0,0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707957.0,6657301.45,9415380.0,534.0,19300000.0,18800000.0,51300000.0,5868330.0,DoS slowloris
172.16.0.1-192.168.10.50-58080-80-6,172.16.0.1,58080,192.168.10.50,80,6,5/7/2017 9:59,102625711,14,3,2390,6.0,239,0,170.7142857,110.7689408,6,0,2.0,3.464101615,23.34697589,0.165650497,6414106.938,13200000.0,51300000.0,22.0,103000000.0,7894278.538,14300000.0,51300000.0,251.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136418056,0.029232441,0,239,133.1111111,120.9316233,14624.45752,0,0,0,1,0,0,0,0,0,140.9411765,170.7142857,2.0,456,0,0,0,0,0,0,14,2390,3,6,29200,0,11,32,3205585.5,4532617.4,6410630.0,541.0,19200000.0,18800000.0,51300000.0,5936142.0,DoS slowloris
172.16.0.1-192.168.10.50-58084-80-6,172.16.0.1,58084,192.168.10.50,80,6,5/7/2017 9:59,102630612,14,3,2541,6.0,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81715689,0.165642586,6414413.25,13200000.0,51300000.0,4.0,103000000.0,7894658.846,14300000.0,51300000.0,4.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136411542,0.029231045,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3204156.5,4530326.374,6407581.0,732.0,19200000.0,18800000.0,51300000.0,5964185.0,DoS slowloris
172.16.0.1-192.168.10.50-58086-80-6,172.16.0.1,58086,192.168.10.50,80,6,5/7/2017 9:59,102629481,14,3,2541,6.0,231,0,181.5,98.36333745,6,0,2.0,3.464101615,24.81743038,0.165644412,6414342.562,13200000.0,51300000.0,4.0,103000000.0,7894571.154,14300000.0,51300000.0,4.0,103000000.0,51300000.0,27900000.0,71000000.0,31600000.0,0,0,0,0,456,100,0.136413045,0.029231367,0,231,141.5,115.4547276,13329.79412,0,0,0,1,0,0,0,0,0,149.8235294,181.5,2.0,456,0,0,0,0,0,0,14,2541,3,6,29200,0,11,32,3203473.5,4529691.392,6406449.0,498.0,19200000.0,18800000.0,51300000.0,5964164.0,DoS slowloris
172.16.0.1-192.168.10.50-58090-80-6,172.16.0.1,58090,192.168.10.50,80,6,5/7/2017 9:59,103729197,15,3,2390,6.0,239,0,159.3333333,115.4826311,6,0,2.0,3.464101615,23.09860742,0.17352877,6101717.471,12900000.0,51400000.0,99.0,104000000.0,7409221.286,13900000.0,51400000.0,322.0,103000000.0,51400000.0,28000000.0,71200000.0,31600000.0,0,0,0,0,496,100,0.144607309,0.028921462,0,239,126.1052632,121.4271134,14744.54386,0,0,0,1,0,0,0,0,0,133.1111111,159.3333333,2.0,496,0,0,0,0,0,0,15,2390,3,6,29200,0,11,32,3705352.5,5239340.929,7410126.0,579.0,19300000.0,18800000.0,51400000.0,5900201.0,DoS slowloris
172.16.0.1-192.168.10.50-58088-80-6,172.16.0.1,58088,192.168.10.50,80,6,5/7/2017 9:59,3001418,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.999527557,1500709.0,711743.9875,2003988.0,997430.0,3001418.0,1500709.0,711743.9875,2003988.0,997430.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.999527557,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1-192.168.10.50-54062-80-6,172.16.0.1,54062,192.168.10.50,80,6,5/7/2017 9:59,99999682,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000509,0.040000127,33300000.0,57700000.0,100000000.0,42.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000064,0.020000064,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,74.0,0.0,74.0,74.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54222-80-6,172.16.0.1,54222,192.168.10.50,80,6,5/7/2017 9:59,99999732,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000429,0.040000107,33300000.0,57700000.0,100000000.0,55.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000054,0.020000054,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,55.0,0.0,55.0,55.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54228-80-6,172.16.0.1,54228,192.168.10.50,80,6,5/7/2017 9:59,99999679,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000514,0.040000128,33300000.0,57700000.0,100000000.0,52.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000064,0.020000064,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,52.0,0.0,52.0,52.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54234-80-6,172.16.0.1,54234,192.168.10.50,80,6,5/7/2017 9:59,99999695,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000488,0.040000122,33300000.0,57700000.0,100000000.0,49.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000061,0.020000061,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,61.0,0.0,61.0,61.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54266-80-6,172.16.0.1,54266,192.168.10.50,80,6,5/7/2017 9:59,99999685,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000504,0.040000126,33300000.0,57700000.0,100000000.0,56.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000063,0.020000063,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,58.0,0.0,58.0,58.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54272-80-6,172.16.0.1,54272,192.168.10.50,80,6,5/7/2017 9:59,99999647,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000565,0.040000141,33300000.0,57700000.0,100000000.0,40.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000071,0.020000071,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,63.0,0.0,63.0,63.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54278-80-6,172.16.0.1,54278,192.168.10.50,80,6,5/7/2017 9:59,99999701,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000478,0.04000012,33300000.0,57700000.0,100000000.0,41.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.02000006,0.02000006,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,107.0,0.0,107.0,107.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54284-80-6,172.16.0.1,54284,192.168.10.50,80,6,5/7/2017 9:59,99999737,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000421,0.040000105,33300000.0,57700000.0,100000000.0,67.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000053,0.020000053,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,95.0,0.0,95.0,95.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54290-80-6,172.16.0.1,54290,192.168.10.50,80,6,5/7/2017 9:59,99999735,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000424,0.040000106,33300000.0,57700000.0,100000000.0,67.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.020000053,0.020000053,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,93.0,0.0,93.0,93.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1-192.168.10.50-54296-80-6,172.16.0.1,54296,192.168.10.50,80,6,5/7/2017 9:59,99999698,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.160000483,0.040000121,33300000.0,57700000.0,100000000.0,56.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,100000000.0,100000000.0,0.0,100000000.0,100000000.0,1,0,0,0,64,64,0.02000006,0.02000006,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,56.0,0.0,56.0,56.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
